statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A11,24,A32,business#2,1386,A61,A74,4,A94,A101,3,A123,49,A143,A152,2,A173,2,A192,A201,2,twenties
A14,15,A32,business#2,2923,A62,A75,2,A93,A101,4,A122,33,A143,A152,1,A173,1,A191,A201,1,fifties
A12,45,A33,home_appliance#1,6967,A61,A72,3,A92,A101,3,A122,36,A141,A152,1,A173,1,A192,A201,1,twenties
A14,15,A33,education#1,1098,A65,A75,4,A93,A101,2,A123,42,A143,A153,2,A173,1,A191,A201,2,thirties
A11,24,A32,business#2,745,A61,A74,4,A93,A101,4,A121,33,A143,A152,1,A173,2,A191,A201,1,thirties
A12,9,A34,education#1,3972,A65,A75,4,A91,A101,4,A124,42,A143,A152,2,A173,1,A192,A201,2,thirties
A14,6,A32,business#2,2389,A65,A72,2,A93,A101,3,A122,62,A143,A151,3,A173,1,A191,A201,1,fifties
A12,48,A32,radio#2,2032,A61,A75,4,A93,A101,2,A121,34,A143,A152,3,A173,1,A192,A201,1,twenties
A14,12,A32,television#3,3342,A61,A74,4,A92,A101,1,A123,49,A141,A152,2,A174,2,A191,A201,1,forties
A11,15,A30,equipment#1,3915,A62,A74,3,A93,A101,2,A122,33,A142,A151,3,A173,1,A191,A201,1,twenties
A11,24,A33,home_appliance#1,750,A65,A71,4,A91,A101,3,A121,26,A143,A151,2,A173,1,A191,A201,1,fifties
A14,12,A34,car#1,9857,A61,A74,1,A92,A101,2,A122,24,A143,A153,1,A173,1,A191,A201,1,sixties
A14,30,A34,business#2,10144,A62,A74,2,A93,A101,4,A123,34,A143,A151,2,A173,1,A191,A201,1,sixties
A11,60,A32,home_appliance#1,2767,A65,A73,4,A93,A101,2,A121,48,A143,A151,1,A173,1,A191,A202,2,twenties
A14,60,A32,repair#1,1743,A61,A74,4,A93,A101,4,A122,58,A143,A152,1,A173,1,A191,A201,2,thirties
A12,30,A32,equipment#1,3660,A61,A72,4,A92,A101,2,A122,23,A143,A152,2,A172,1,A191,A202,1,forties
A12,48,A32,education#1,5511,A61,A73,1,A93,A103,4,A121,29,A143,A151,2,A174,1,A192,A201,1,thirties
A14,30,A32,home_appliance#1,947,A64,A74,4,A92,A103,4,A121,40,A141,A152,1,A174,1,A191,A201,1,thirties
A14,12,A32,purpose#2,1743,A65,A75,4,A92,A101,4,A122,54,A143,A151,1,A173,1,A192,A201,1,twenties
A14,6,A34,car#1,1409,A61,A73,4,A93,A101,2,A121,47,A143,A152,2,A173,1,A191,A201,1,twenties
A14,18,A34,education#1,10477,A61,A73,2,A93,A101,4,A122,46,A143,A151,3,A173,1,A191,A201,2,thirties
A11,10,A34,purpose#2,2273,A61,A73,3,A93,A103,2,A123,22,A143,A152,1,A173,1,A191,A201,1,twenties
A14,8,A32,car#1,1364,A61,A73,1,A91,A101,4,A124,50,A143,A152,1,A172,2,A192,A201,1,fifties
A14,18,A32,education#1,1295,A61,A71,1,A93,A101,2,A123,45,A141,A152,1,A173,1,A192,A201,1,twenties
A12,36,A32,retraining#1,2578,A61,A74,4,A92,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,1,forties
A11,12,A32,retraining#1,1154,A61,A73,4,A92,A101,4,A121,29,A143,A152,1,A172,1,A192,A201,1,thirties
A12,24,A34,education#1,654,A61,A72,4,A93,A102,2,A122,47,A143,A152,2,A173,1,A191,A201,2,forties
A14,12,A34,car#1,1333,A62,A75,4,A93,A101,3,A123,35,A141,A153,1,A173,1,A192,A201,1,forties
A14,48,A31,equipment#1,1042,A63,A72,4,A92,A101,1,A121,26,A143,A152,2,A173,1,A191,A201,1,thirties
A14,12,A32,business#2,1381,A61,A74,1,A92,A101,3,A123,40,A141,A153,2,A173,1,A192,A201,1,thirties
A12,12,A32,education#1,1585,A61,A75,4,A93,A101,3,A123,45,A143,A152,1,A173,2,A192,A201,2,thirties
A14,24,A32,car#1,1928,A61,A73,4,A93,A101,4,A123,28,A141,A152,1,A172,1,A191,A201,2,twenties
A14,8,A30,home_appliance#1,931,A61,A71,3,A93,A101,4,A123,21,A143,A152,1,A173,1,A191,A201,2,fifties
A14,12,A33,business#2,684,A61,A72,2,A92,A101,4,A122,42,A143,A152,1,A172,1,A191,A201,1,thirties
A13,30,A32,equipment#1,7374,A65,A73,2,A93,A101,2,A124,34,A143,A151,1,A172,1,A192,A201,1,twenties
A12,36,A34,purpose#2,2899,A62,A74,2,A92,A101,4,A123,34,A143,A153,1,A173,1,A191,A201,2,forties
A11,24,A31,equipment#1,1941,A61,A74,4,A93,A101,4,A122,49,A143,A152,1,A173,1,A191,A201,1,twenties
A11,36,A32,business#2,3509,A62,A73,3,A92,A101,1,A124,60,A143,A152,1,A173,1,A191,A202,1,forties
A12,12,A34,education#1,2171,A61,A75,4,A92,A101,4,A124,36,A143,A152,2,A172,1,A191,A201,1,forties
A14,6,A34,radio#2,660,A61,A72,4,A91,A101,2,A123,35,A143,A152,2,A174,1,A192,A201,2,thirties
A12,42,A32,education#1,866,A62,A73,2,A91,A101,1,A124,37,A143,A152,1,A174,1,A191,A201,2,forties
A11,18,A32,television#3,1331,A65,A73,4,A91,A101,3,A123,61,A143,A152,2,A172,1,A191,A201,1,thirties
A14,12,A33,business#2,14555,A61,A73,4,A93,A101,4,A123,44,A143,A152,2,A173,1,A192,A201,2,forties
A11,18,A32,car#1,2327,A61,A73,4,A93,A101,4,A122,36,A143,A151,1,A173,1,A191,A201,2,twenties
A14,10,A32,car#1,1553,A65,A72,1,A93,A103,3,A122,30,A143,A152,2,A172,2,A191,A201,1,thirties
A12,9,A34,radio#2,6579,A61,A75,3,A93,A101,2,A123,26,A143,A152,1,A174,2,A192,A201,2,forties
A14,18,A32,purpose#2,1322,A65,A75,1,A92,A101,1,A121,55,A143,A152,1,A173,1,A191,A201,2,teens
A12,10,A34,education#1,1592,A61,A73,4,A92,A101,4,A123,26,A143,A153,1,A173,1,A192,A201,2,forties
A11,24,A32,car#1,1493,A65,A71,2,A93,A101,3,A123,34,A143,A152,1,A172,1,A192,A201,1,thirties
A14,15,A32,business#2,1323,A61,A73,1,A93,A101,2,A123,41,A141,A152,1,A172,1,A191,A201,1,twenties
A14,12,A30,education#1,4454,A61,A73,4,A93,A101,4,A123,44,A143,A152,1,A173,1,A191,A202,1,thirties
A14,30,A32,education#1,654,A61,A71,1,A93,A101,2,A121,58,A143,A152,2,A171,1,A191,A201,1,forties
A12,27,A34,home_appliance#1,2892,A65,A75,1,A92,A103,2,A123,21,A143,A151,2,A173,1,A191,A201,2,forties
A11,6,A32,furniture#1,6229,A62,A75,3,A93,A101,1,A122,51,A141,A151,1,A173,1,A191,A201,1,sixties
A13,18,A34,repair#1,931,A65,A72,4,A92,A101,2,A122,24,A143,A151,1,A173,1,A192,A201,1,thirties
A11,13,A34,car#1,7476,A61,A73,4,A93,A101,3,A122,32,A143,A152,1,A172,1,A191,A201,1,thirties
A13,15,A34,business#2,6872,A63,A73,4,A93,A103,4,A124,32,A143,A152,2,A172,1,A191,A201,1,forties
A11,30,A33,repair#1,3079,A61,A73,4,A92,A101,2,A122,35,A141,A153,1,A173,1,A192,A201,2,thirties
A14,30,A32,equipment#1,1498,A61,A74,4,A92,A102,4,A121,21,A143,A151,1,A173,1,A192,A201,1,twenties
A12,12,A33,repair#1,2116,A63,A71,1,A92,A101,2,A122,29,A143,A152,1,A174,1,A192,A202,1,twenties
A11,15,A32,business#2,1925,A61,A75,3,A92,A103,2,A123,36,A143,A151,1,A173,1,A191,A201,1,twenties
A12,30,A32,car#1,609,A61,A73,2,A93,A101,3,A122,47,A143,A152,1,A173,1,A191,A201,1,forties
A12,21,A32,education#1,1657,A65,A74,1,A92,A103,2,A121,26,A143,A152,1,A173,1,A191,A201,2,twenties
A14,24,A32,repair#1,907,A62,A75,4,A93,A101,4,A122,22,A142,A152,1,A173,1,A192,A201,1,forties
A12,12,A30,furniture#1,2169,A62,A72,4,A93,A101,4,A122,32,A143,A151,1,A173,1,A191,A201,1,twenties
A12,12,A32,retraining#1,3447,A61,A75,2,A93,A101,4,A124,23,A143,A152,1,A173,1,A191,A201,1,twenties
A12,9,A33,repair#1,2899,A61,A75,3,A92,A101,4,A123,22,A143,A151,3,A173,1,A191,A201,1,fifties
A14,42,A34,furniture#1,2406,A61,A75,1,A93,A103,2,A122,25,A143,A152,2,A173,2,A191,A201,2,forties
A12,10,A34,home_appliance#1,484,A61,A75,4,A93,A101,2,A124,22,A143,A152,1,A174,1,A191,A201,1,thirties
A14,36,A34,furniture#1,886,A61,A73,3,A92,A101,3,A123,22,A143,A152,2,A173,1,A191,A201,1,thirties
A14,24,A34,equipment#1,1154,A61,A73,4,A92,A101,3,A121,42,A143,A151,1,A173,1,A191,A201,2,twenties
A11,48,A34,radio#2,1338,A61,A74,4,A94,A101,3,A122,31,A143,A152,1,A173,1,A192,A201,2,forties
A12,24,A32,television#3,2606,A65,A74,1,A93,A101,4,A123,37,A143,A152,1,A173,1,A192,A201,1,thirties
A12,36,A32,repair#1,3844,A65,A75,4,A93,A102,1,A123,20,A143,A152,1,A173,1,A191,A201,1,twenties
A14,21,A34,furniture#1,3342,A61,A73,1,A93,A103,4,A123,32,A143,A151,1,A173,1,A192,A201,1,thirties
A12,6,A32,television#3,884,A62,A73,1,A93,A101,1,A123,52,A143,A151,2,A173,1,A192,A201,2,twenties
A14,48,A34,repair#1,1449,A61,A75,1,A93,A101,4,A121,47,A143,A152,2,A173,1,A191,A201,2,sixties
A14,6,A32,equipment#1,7374,A61,A72,2,A93,A101,4,A123,54,A143,A151,1,A173,1,A191,A201,1,twenties
A11,24,A34,television#3,7966,A61,A72,4,A94,A101,4,A121,28,A143,A152,1,A174,1,A191,A201,1,twenties
A11,24,A32,equipment#1,3556,A62,A74,4,A93,A101,2,A122,33,A143,A152,1,A173,1,A191,A201,1,thirties
A14,18,A32,business#2,3499,A61,A75,4,A92,A101,4,A123,55,A143,A152,2,A173,2,A191,A201,1,thirties
A12,36,A32,education#1,3973,A61,A75,4,A92,A101,4,A121,30,A143,A152,1,A173,1,A191,A202,1,forties
A14,18,A34,education#1,2359,A61,A74,2,A93,A101,1,A122,27,A143,A152,1,A172,1,A191,A201,2,twenties
A13,6,A32,equipment#1,2835,A61,A75,1,A91,A101,2,A124,41,A143,A152,3,A172,1,A192,A201,1,twenties
A12,18,A33,repair#1,3609,A65,A72,4,A93,A101,2,A124,26,A143,A152,1,A173,1,A191,A201,1,thirties
A12,30,A30,business#2,522,A62,A72,4,A92,A102,4,A123,23,A143,A152,1,A172,1,A191,A201,1,twenties
A11,30,A34,equipment#1,6999,A61,A73,4,A93,A101,2,A121,51,A143,A152,2,A173,1,A191,A201,2,twenties
A11,36,A33,purpose#2,2149,A64,A73,4,A93,A101,1,A122,36,A143,A153,1,A173,1,A191,A201,1,thirties
A12,12,A32,furniture#1,3380,A61,A75,2,A93,A101,4,A123,32,A143,A152,2,A171,1,A191,A201,1,twenties
A11,12,A32,education#1,1361,A62,A73,4,A92,A101,2,A123,32,A143,A152,2,A173,1,A191,A201,2,sixties
A14,18,A32,furniture#1,6967,A61,A74,4,A92,A101,3,A121,27,A143,A152,1,A173,1,A191,A201,1,thirties
A11,45,A33,repair#1,3368,A61,A75,3,A93,A101,3,A124,32,A141,A151,1,A174,1,A192,A201,1,forties
A14,24,A32,business#2,2788,A61,A75,4,A93,A101,2,A122,40,A143,A152,2,A171,1,A191,A201,2,twenties
A14,12,A32,car#1,3650,A65,A74,4,A93,A103,3,A123,37,A143,A152,2,A173,1,A192,A201,1,forties
A14,48,A30,car#1,1169,A61,A75,2,A93,A101,4,A123,21,A141,A151,1,A173,1,A192,A201,1,twenties
A12,24,A30,home_appliance#1,1249,A62,A72,2,A93,A101,1,A124,29,A143,A153,2,A173,1,A192,A201,1,thirties
A14,10,A32,car#1,1338,A61,A74,1,A94,A101,2,A123,23,A143,A152,1,A173,2,A192,A201,1,twenties
A14,18,A34,purpose#2,727,A61,A73,1,A93,A101,4,A121,61,A141,A152,1,A173,1,A191,A201,1,thirties
A14,48,A34,repair#1,1338,A62,A72,2,A92,A101,3,A121,26,A143,A153,2,A173,1,A191,A201,2,thirties
A12,24,A34,used-car#1,709,A61,A75,4,A93,A101,4,A123,33,A143,A152,2,A172,1,A191,A201,2,twenties
A11,48,A34,business#2,719,A61,A74,4,A92,A103,4,A122,26,A143,A152,1,A174,1,A192,A201,1,sixties
A11,18,A34,education#1,1287,A61,A73,4,A93,A101,4,A123,39,A143,A152,2,A173,1,A191,A201,1,twenties
A11,8,A34,repair#1,4591,A65,A71,4,A92,A102,2,A121,39,A141,A152,2,A174,2,A191,A201,1,thirties
A14,36,A34,television#3,3878,A63,A73,2,A93,A101,4,A123,49,A141,A152,3,A173,1,A192,A201,1,twenties
A14,6,A32,television#3,6313,A61,A75,4,A92,A101,4,A121,37,A143,A153,1,A173,2,A191,A201,1,fifties
A12,18,A32,equipment#1,1231,A65,A73,3,A94,A101,2,A122,30,A143,A152,1,A173,1,A191,A201,1,forties
A11,15,A34,education#1,3832,A62,A74,4,A92,A101,4,A121,46,A141,A152,2,A174,1,A191,A201,1,sixties
A14,8,A34,television#3,3656,A61,A73,4,A93,A101,1,A123,27,A143,A152,2,A173,1,A192,A201,2,twenties
A12,18,A32,equipment#1,2901,A61,A73,3,A93,A101,3,A123,24,A143,A152,1,A173,1,A191,A201,2,twenties
A12,48,A32,education#1,10366,A61,A73,4,A92,A101,3,A123,26,A143,A152,3,A173,1,A191,A201,1,twenties
A14,18,A32,business#2,790,A61,A71,3,A93,A101,1,A123,57,A143,A152,1,A172,1,A192,A201,1,twenties
A12,9,A34,home_appliance#1,1371,A61,A73,3,A92,A101,3,A122,54,A142,A151,1,A172,2,A192,A201,1,thirties
A11,48,A34,home_appliance#1,7476,A61,A71,4,A93,A101,1,A124,33,A143,A151,2,A173,1,A191,A201,1,forties
A12,12,A31,repair#1,484,A65,A73,2,A92,A101,4,A123,54,A143,A151,1,A172,1,A191,A201,2,fifties
A14,7,A34,purpose#2,3249,A63,A75,4,A93,A101,2,A124,33,A142,A152,2,A172,1,A191,A201,2,thirties
A14,24,A32,television#3,6289,A61,A73,3,A93,A101,2,A121,39,A142,A151,1,A173,2,A191,A201,2,forties
A11,48,A33,equipment#1,433,A62,A72,4,A93,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,2,fifties
A12,33,A31,radio#2,8229,A61,A72,2,A93,A101,2,A123,40,A143,A153,1,A173,2,A191,A201,1,forties
A11,6,A34,education#1,3398,A64,A72,1,A94,A101,2,A123,29,A143,A152,1,A174,2,A192,A201,2,forties
A14,36,A31,business#2,836,A61,A73,2,A93,A101,2,A123,23,A143,A151,2,A173,1,A191,A201,2,twenties
A12,12,A32,retraining#1,1544,A62,A73,4,A93,A101,2,A124,28,A143,A151,2,A172,1,A192,A201,1,twenties
A14,12,A34,purpose#2,2359,A61,A72,4,A93,A101,4,A123,35,A142,A152,1,A174,1,A191,A201,1,thirties
A14,12,A32,business#2,795,A61,A71,4,A92,A101,1,A122,24,A141,A151,1,A173,1,A191,A201,1,forties
A14,42,A34,education#1,3092,A61,A73,4,A91,A101,2,A123,29,A143,A152,1,A172,2,A191,A201,1,thirties
A14,9,A34,business#2,4455,A65,A75,4,A92,A101,4,A123,35,A141,A152,1,A174,1,A192,A201,2,thirties
A11,12,A32,furniture#1,3190,A61,A72,4,A93,A101,4,A122,24,A141,A152,2,A172,2,A191,A201,1,thirties
A14,15,A32,home_appliance#1,5711,A61,A74,4,A93,A101,2,A122,26,A143,A152,2,A173,1,A191,A201,1,forties
A14,24,A31,furniture#1,1258,A61,A75,4,A93,A103,2,A121,32,A143,A152,2,A173,1,A191,A201,1,forties
A14,45,A32,business#2,1037,A61,A71,1,A94,A101,2,A123,36,A143,A153,1,A173,1,A191,A201,1,twenties
A13,30,A32,equipment#1,1246,A61,A75,2,A93,A103,4,A123,27,A143,A151,1,A172,1,A192,A201,1,forties
A12,15,A32,car#1,2670,A61,A74,2,A93,A101,4,A121,34,A143,A153,2,A174,1,A191,A201,2,twenties
A12,30,A32,furniture#1,2292,A61,A73,2,A93,A101,3,A123,35,A141,A152,1,A172,1,A192,A201,1,twenties
A14,10,A33,equipment#1,7476,A65,A73,4,A93,A101,2,A121,25,A142,A152,1,A173,1,A191,A201,1,twenties
A14,18,A33,car#1,7865,A65,A72,4,A93,A101,2,A123,24,A143,A151,2,A172,1,A191,A201,1,thirties
A11,48,A32,radio#2,936,A65,A73,4,A93,A101,2,A124,29,A141,A152,1,A174,1,A191,A201,1,twenties
A14,12,A34,purpose#2,1301,A62,A73,2,A93,A101,4,A122,38,A143,A152,1,A174,1,A191,A201,2,thirties
A11,24,A31,home_appliance#1,2058,A61,A72,4,A91,A101,3,A124,46,A143,A153,1,A173,1,A192,A201,2,thirties
A11,36,A32,retraining#1,2384,A61,A73,2,A93,A101,2,A122,46,A143,A151,1,A174,1,A191,A201,1,fifties
A12,24,A33,purpose#2,3749,A61,A75,4,A94,A101,4,A122,35,A143,A151,1,A174,1,A191,A201,1,twenties
A14,12,A31,equipment#1,3990,A61,A71,4,A93,A101,4,A124,25,A143,A151,1,A174,1,A191,A201,1,fifties
A12,6,A33,business#2,11760,A61,A74,3,A92,A101,4,A124,33,A143,A152,2,A172,1,A191,A201,1,thirties
A11,36,A34,furniture#1,1501,A61,A73,1,A93,A101,1,A123,50,A143,A153,1,A173,1,A191,A201,1,fifties
A14,26,A34,repair#1,1835,A61,A74,2,A92,A101,4,A121,35,A141,A152,1,A172,2,A191,A201,2,thirties
A11,10,A34,car#1,1209,A62,A73,4,A92,A102,2,A122,60,A143,A152,1,A173,1,A192,A201,2,twenties
A11,20,A34,equipment#1,2930,A62,A75,4,A92,A101,2,A123,34,A143,A151,1,A173,1,A192,A201,1,twenties
A14,21,A33,education#1,4736,A64,A73,4,A93,A103,4,A123,58,A143,A152,1,A172,2,A192,A201,1,fifties
A11,6,A33,television#3,2978,A61,A74,3,A91,A101,2,A122,25,A143,A152,1,A173,2,A191,A201,1,twenties
A14,15,A32,car#1,8065,A61,A72,1,A93,A101,4,A124,67,A141,A152,2,A172,1,A191,A201,2,fifties
A14,36,A32,television#3,1455,A64,A75,2,A93,A101,4,A123,26,A143,A152,1,A172,1,A192,A201,1,twenties
A11,18,A34,retraining#1,6288,A61,A73,2,A92,A101,2,A122,57,A143,A152,1,A174,1,A191,A202,1,twenties
A11,24,A32,radio#2,6681,A62,A72,4,A93,A101,1,A124,33,A143,A151,1,A173,2,A191,A201,2,twenties
A12,24,A30,business#2,1410,A61,A74,4,A93,A101,4,A122,24,A143,A151,1,A174,1,A191,A201,1,twenties
A11,21,A34,furniture#1,3161,A64,A73,1,A93,A101,2,A122,31,A143,A152,1,A173,2,A192,A201,2,forties
A12,18,A34,car#1,3213,A61,A75,4,A92,A101,2,A122,26,A143,A152,2,A172,2,A191,A201,1,twenties
A14,24,A32,education#1,3149,A61,A74,2,A93,A101,4,A121,32,A143,A153,1,A172,1,A191,A202,2,twenties
A14,30,A34,car#1,5293,A65,A75,1,A92,A101,2,A121,28,A143,A151,2,A173,1,A191,A201,1,twenties
A11,36,A33,business#2,662,A63,A73,2,A92,A101,1,A122,28,A143,A152,1,A172,1,A191,A201,1,twenties
A11,9,A34,retraining#1,1520,A64,A73,4,A93,A102,2,A122,37,A143,A152,1,A173,1,A192,A201,2,twenties
A14,12,A34,equipment#1,3062,A61,A75,4,A92,A101,4,A121,46,A143,A151,2,A173,1,A191,A201,2,thirties
A12,60,A32,home_appliance#1,1213,A63,A74,1,A92,A101,4,A121,29,A143,A152,2,A173,1,A191,A201,1,forties
A11,12,A32,car#1,10222,A65,A72,4,A93,A101,4,A122,50,A143,A152,1,A173,1,A191,A201,1,twenties
A13,24,A32,radio#2,776,A61,A74,2,A93,A101,4,A124,34,A143,A153,1,A172,1,A192,A201,1,thirties
A11,48,A34,car#1,4110,A63,A75,4,A93,A101,4,A121,30,A143,A153,1,A173,2,A191,A201,2,forties
A11,18,A34,furniture#1,1333,A65,A73,2,A91,A101,3,A124,23,A141,A152,2,A173,1,A192,A201,2,fifties
A11,24,A34,furniture#1,1908,A61,A75,3,A93,A101,4,A122,30,A143,A152,2,A174,1,A191,A201,1,twenties
A14,12,A32,radio#2,1884,A61,A75,2,A93,A101,2,A121,22,A141,A152,2,A174,1,A192,A201,2,twenties
A14,6,A32,used-car#1,909,A61,A74,1,A93,A101,4,A121,63,A141,A152,2,A173,1,A191,A201,1,thirties
A11,9,A34,home_appliance#1,3447,A61,A74,4,A93,A101,3,A124,22,A143,A151,1,A173,1,A192,A201,1,twenties
A11,9,A32,car#1,2923,A65,A72,2,A93,A101,2,A122,33,A143,A153,2,A172,1,A192,A201,2,forties
A12,12,A32,retraining#1,1554,A65,A73,4,A92,A101,4,A124,68,A141,A152,2,A173,1,A191,A201,2,twenties
A12,24,A33,furniture#1,1249,A61,A73,1,A92,A101,2,A121,50,A141,A152,1,A173,1,A191,A201,1,thirties
A13,48,A32,home_appliance#1,1553,A61,A75,1,A92,A101,2,A121,28,A141,A152,1,A171,2,A192,A201,2,thirties
A14,18,A34,furniture#1,2108,A65,A73,2,A91,A101,2,A121,28,A143,A152,1,A172,1,A191,A201,1,twenties
A14,14,A32,home_appliance#1,458,A61,A75,4,A92,A101,4,A122,33,A142,A153,2,A173,1,A191,A201,1,forties
A14,36,A32,car#1,3863,A61,A72,2,A93,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,2,thirties
A14,24,A31,business#2,1204,A61,A74,3,A93,A101,2,A121,23,A141,A152,1,A173,1,A191,A201,2,twenties
A14,18,A32,business#2,976,A62,A74,4,A94,A101,4,A121,27,A143,A153,2,A173,1,A191,A201,2,thirties
A14,24,A32,home_appliance#1,1495,A63,A73,4,A92,A101,4,A121,32,A143,A152,1,A173,1,A191,A201,2,thirties
A12,36,A30,purpose#2,3108,A62,A74,3,A93,A101,2,A122,26,A141,A151,1,A172,1,A191,A201,2,twenties
A14,36,A34,business#2,2136,A62,A74,3,A94,A101,2,A124,50,A143,A152,1,A172,1,A191,A201,1,thirties
A14,12,A32,business#2,1445,A61,A73,3,A91,A101,1,A122,49,A143,A152,1,A173,1,A191,A201,2,fifties
A14,9,A32,equipment#1,708,A63,A74,4,A93,A101,4,A123,38,A143,A151,2,A173,1,A191,A201,1,twenties
A14,24,A32,education#1,1231,A61,A74,2,A93,A101,4,A121,25,A143,A151,1,A173,1,A191,A201,2,fifties
A12,18,A32,purpose#2,1503,A61,A73,4,A93,A101,4,A121,26,A143,A152,2,A173,1,A192,A201,1,twenties
A14,18,A33,retraining#1,1444,A61,A75,4,A92,A101,2,A123,25,A142,A151,1,A174,1,A192,A201,1,thirties
A14,12,A32,car#1,926,A61,A72,3,A93,A101,2,A122,60,A143,A152,1,A173,1,A192,A201,1,forties
A11,10,A32,education#1,6314,A61,A73,4,A92,A101,2,A121,28,A143,A152,1,A172,2,A192,A201,2,twenties
A14,18,A32,home_appliance#1,882,A65,A75,4,A93,A101,2,A121,44,A143,A152,1,A173,2,A191,A201,1,twenties
A14,24,A32,repair#1,1149,A65,A72,2,A93,A101,4,A121,35,A143,A152,2,A173,1,A191,A201,1,sixties
A13,36,A32,education#1,2301,A65,A71,2,A93,A101,3,A121,31,A142,A152,1,A173,2,A191,A201,1,forties
A14,12,A32,equipment#1,12579,A61,A72,4,A93,A103,2,A124,48,A143,A153,1,A173,2,A192,A201,2,twenties
A14,48,A34,equipment#1,2828,A65,A75,2,A93,A101,4,A122,41,A143,A152,1,A173,1,A191,A201,1,thirties
A14,48,A32,purpose#2,2782,A61,A73,4,A93,A101,2,A121,35,A141,A151,1,A173,1,A191,A201,1,twenties
A12,24,A34,equipment#1,5371,A65,A73,2,A93,A101,4,A123,34,A143,A152,1,A173,1,A191,A201,1,thirties
A11,24,A34,retraining#1,3651,A62,A73,4,A93,A101,2,A122,28,A143,A151,1,A173,1,A191,A201,1,thirties
A13,12,A32,car#1,1158,A62,A75,4,A93,A101,4,A122,47,A141,A152,1,A174,2,A192,A201,1,twenties
A12,12,A34,home_appliance#1,2923,A61,A74,1,A93,A101,1,A123,64,A143,A152,1,A172,1,A192,A201,2,sixties
A11,45,A32,retraining#1,1893,A61,A74,4,A93,A102,3,A122,34,A143,A152,2,A174,1,A191,A201,2,forties
A12,39,A32,equipment#1,9157,A65,A73,3,A93,A101,2,A121,41,A143,A151,4,A174,1,A191,A201,2,twenties
A14,60,A32,car#1,2507,A63,A75,1,A92,A101,3,A123,44,A141,A152,2,A173,1,A192,A201,1,twenties
A14,10,A34,equipment#1,2424,A61,A74,1,A94,A101,4,A121,24,A143,A152,2,A173,1,A192,A201,2,twenties
A14,48,A32,equipment#1,7238,A61,A72,4,A93,A101,2,A123,29,A142,A152,1,A173,1,A192,A201,2,thirties
A12,21,A34,repair#1,2445,A64,A75,3,A93,A101,3,A123,30,A143,A152,1,A174,1,A191,A201,1,twenties
A12,9,A33,business#2,8978,A64,A73,3,A93,A101,4,A122,33,A143,A152,3,A173,1,A191,A201,1,fifties
A11,18,A33,furniture#1,3499,A65,A75,2,A93,A101,3,A123,25,A141,A152,2,A173,1,A191,A201,1,thirties
A12,24,A32,business#2,802,A63,A73,4,A92,A101,1,A121,26,A143,A153,2,A172,2,A191,A201,1,twenties
A14,18,A34,radio#2,1808,A61,A71,2,A92,A101,2,A123,63,A143,A152,4,A173,1,A191,A201,1,twenties
A12,30,A34,business#2,6967,A61,A73,1,A93,A101,3,A123,23,A143,A152,1,A174,1,A191,A201,1,twenties
A12,36,A34,car#1,1393,A61,A75,4,A92,A101,4,A121,27,A141,A151,1,A172,1,A192,A201,1,forties
A14,18,A32,equipment#1,1231,A61,A72,4,A93,A101,1,A121,38,A141,A152,1,A172,1,A191,A201,1,twenties
A14,18,A32,retraining#1,909,A62,A73,4,A94,A101,4,A123,26,A143,A152,1,A173,1,A191,A201,2,forties
A11,24,A33,business#2,5003,A62,A73,4,A93,A101,2,A122,38,A143,A152,1,A173,1,A191,A201,2,twenties
A11,24,A34,furniture#1,2964,A61,A75,3,A93,A101,4,A123,23,A143,A153,1,A173,1,A192,A201,2,twenties
A11,7,A32,retraining#1,1299,A65,A75,4,A92,A101,2,A122,25,A143,A153,1,A173,1,A191,A201,1,fifties
A12,30,A32,furniture#1,2319,A61,A73,2,A93,A101,1,A121,43,A143,A151,1,A173,1,A191,A201,1,forties
A12,24,A34,furniture#1,3441,A61,A72,3,A92,A101,3,A122,27,A142,A152,2,A173,1,A191,A201,1,thirties
A14,12,A33,business#2,1360,A61,A73,1,A93,A101,2,A123,32,A141,A151,2,A173,1,A192,A201,1,twenties
A14,24,A32,car#1,3108,A61,A74,4,A92,A102,1,A122,23,A141,A153,1,A174,1,A192,A201,2,fifties
A12,6,A34,education#1,1285,A61,A72,2,A92,A101,1,A124,28,A143,A152,2,A172,1,A191,A201,1,twenties
A12,6,A34,education#1,3976,A61,A73,1,A93,A101,1,A121,35,A143,A151,1,A173,2,A192,A201,2,twenties
A14,12,A30,car#1,1965,A61,A73,4,A93,A101,4,A121,40,A143,A151,2,A171,1,A191,A201,2,fifties
A14,12,A34,business#2,6761,A61,A74,4,A91,A101,1,A122,40,A143,A152,1,A173,1,A191,A201,1,fifties
A12,12,A34,purpose#2,433,A61,A75,2,A93,A101,4,A124,23,A143,A153,1,A173,1,A192,A201,2,sixties
A14,36,A32,car#1,7166,A61,A73,2,A93,A101,4,A123,49,A143,A152,2,A171,1,A191,A201,1,twenties
