statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A11,18,A34,business#2,1872,A61,A73,2,A93,A101,4,A122,61,A143,A151,1,A173,1,A191,A201,2,twenties
A14,24,A32,furniture#1,2613,A65,A72,4,A92,A101,3,A124,30,A141,A152,1,A173,1,A192,A201,1,twenties
A14,9,A32,equipment#1,3186,A62,A73,4,A92,A101,3,A124,23,A143,A152,2,A173,1,A192,A201,1,forties
A12,42,A30,education#1,6148,A61,A75,2,A92,A101,4,A121,35,A141,A152,2,A173,1,A191,A202,1,twenties
A14,4,A32,education#1,937,A65,A73,3,A92,A101,4,A124,24,A143,A152,2,A173,1,A191,A201,1,twenties
A13,24,A32,car#1,1300,A65,A72,4,A93,A103,2,A121,34,A141,A152,1,A173,1,A191,A201,2,twenties
A12,15,A32,purpose#2,1238,A61,A73,4,A92,A101,2,A124,34,A143,A151,1,A173,1,A191,A201,2,thirties
A12,12,A32,car#1,1797,A61,A75,4,A94,A103,4,A121,26,A143,A152,2,A173,1,A192,A201,2,forties
A14,24,A34,education#1,3832,A64,A74,4,A93,A101,1,A122,50,A143,A152,2,A174,2,A191,A201,1,fifties
A12,12,A32,radio#2,1123,A65,A75,4,A92,A101,3,A124,63,A143,A152,1,A171,1,A192,A201,1,forties
A14,24,A34,business#2,1316,A61,A74,4,A92,A101,1,A124,29,A143,A152,1,A173,1,A191,A201,1,fifties
A12,12,A32,purpose#2,2748,A65,A74,2,A93,A101,4,A122,47,A143,A152,1,A172,1,A191,A201,2,thirties
A14,6,A32,education#1,3632,A65,A75,2,A93,A101,1,A121,44,A143,A152,1,A173,1,A192,A201,1,thirties
A12,14,A34,radio#2,2964,A61,A74,4,A93,A101,3,A124,20,A143,A152,1,A173,1,A191,A201,1,thirties
A12,18,A32,education#1,1569,A65,A74,3,A93,A101,4,A122,20,A143,A152,1,A173,2,A191,A201,2,thirties
A11,21,A32,business#2,1282,A61,A73,2,A92,A102,4,A121,55,A143,A152,1,A173,1,A191,A201,1,fifties
A14,9,A34,home_appliance#1,1199,A61,A73,3,A93,A101,4,A122,27,A143,A152,2,A172,1,A191,A201,2,twenties
A12,12,A34,education#1,7865,A62,A72,4,A93,A101,3,A122,52,A143,A153,2,A173,1,A191,A201,1,thirties
A14,18,A31,business#2,4716,A61,A72,2,A93,A101,4,A124,33,A141,A153,3,A172,1,A192,A201,1,twenties
A12,24,A32,home_appliance#1,250,A61,A74,4,A93,A101,4,A121,45,A143,A152,1,A172,1,A192,A201,2,twenties
A14,12,A32,education#1,884,A61,A73,4,A93,A101,3,A123,58,A143,A152,2,A171,1,A191,A202,1,sixties
A11,45,A34,equipment#1,3959,A61,A73,4,A93,A101,2,A122,43,A142,A152,1,A173,1,A191,A201,2,fifties
A11,6,A32,home_appliance#1,5302,A61,A74,4,A93,A103,4,A123,40,A143,A152,2,A172,1,A191,A201,1,thirties
A11,24,A32,car#1,2896,A61,A73,4,A92,A101,4,A121,23,A143,A152,1,A174,1,A191,A201,1,forties
A11,18,A32,education#1,1236,A61,A72,1,A94,A101,4,A121,28,A143,A151,1,A173,1,A191,A201,1,twenties
A14,45,A32,education#1,5800,A65,A73,4,A92,A101,2,A121,57,A141,A152,1,A173,1,A191,A201,2,thirties
A11,30,A31,car#1,2108,A61,A72,2,A93,A101,4,A121,28,A143,A152,1,A173,1,A191,A201,2,twenties
A12,11,A32,home_appliance#1,1433,A61,A75,4,A93,A101,4,A123,35,A141,A152,1,A173,1,A191,A201,1,forties
A14,6,A32,education#1,2748,A61,A75,1,A92,A101,1,A124,37,A143,A152,1,A172,2,A192,A201,1,fifties
A14,12,A32,business#2,1957,A61,A73,4,A93,A101,4,A122,25,A143,A153,1,A173,1,A191,A201,1,twenties
A14,18,A32,purpose#2,2872,A61,A74,1,A93,A101,4,A124,35,A141,A152,1,A173,2,A192,A201,1,thirties
A11,10,A34,education#1,3590,A62,A75,4,A93,A101,2,A121,61,A143,A151,1,A174,2,A191,A201,2,twenties
A14,12,A32,car#1,1138,A61,A73,4,A93,A101,1,A123,45,A141,A151,2,A172,1,A191,A201,1,forties
A11,12,A32,car#1,1893,A61,A71,3,A92,A101,2,A123,28,A143,A152,2,A173,1,A192,A201,1,twenties
A12,36,A34,business#2,433,A61,A74,3,A93,A101,4,A123,65,A141,A152,2,A173,2,A191,A201,1,thirties
A14,18,A32,furniture#1,2279,A61,A73,4,A94,A101,2,A121,47,A143,A152,2,A173,1,A191,A201,1,twenties
A14,24,A34,education#1,1199,A61,A73,2,A92,A101,3,A124,39,A143,A151,1,A172,1,A192,A201,1,twenties
A12,12,A32,business#2,10127,A61,A72,4,A93,A101,2,A121,28,A143,A153,1,A173,1,A191,A201,2,thirties
A12,24,A34,education#1,1442,A61,A73,4,A93,A101,4,A123,20,A143,A152,1,A173,1,A192,A201,1,thirties
A12,10,A34,business#2,1301,A61,A72,3,A93,A101,1,A123,36,A143,A152,1,A173,1,A192,A201,1,forties
A11,24,A34,education#1,3599,A65,A72,4,A92,A101,3,A124,25,A143,A152,1,A173,1,A192,A201,1,twenties
A12,9,A32,business#2,10875,A61,A75,3,A94,A101,2,A124,26,A143,A152,1,A172,2,A191,A201,1,twenties
A14,12,A32,equipment#1,1979,A61,A71,2,A92,A101,2,A121,46,A143,A152,1,A173,1,A191,A201,2,twenties
A14,24,A32,car#1,6110,A64,A74,4,A92,A101,3,A123,27,A143,A152,1,A173,2,A192,A201,2,twenties
A12,4,A32,car#1,1168,A61,A73,4,A92,A101,4,A124,26,A143,A151,2,A173,1,A191,A201,1,twenties
A14,60,A33,purpose#2,2718,A61,A73,1,A91,A101,4,A123,53,A143,A151,2,A172,1,A192,A201,1,twenties
A14,36,A34,furniture#1,7966,A61,A75,4,A92,A101,2,A122,24,A143,A153,2,A172,1,A192,A201,1,twenties
A14,6,A34,home_appliance#1,1206,A61,A72,3,A92,A103,1,A124,40,A143,A151,1,A172,1,A192,A201,2,forties
A12,6,A34,home_appliance#1,717,A61,A72,1,A93,A103,2,A122,33,A143,A152,2,A173,1,A191,A201,1,thirties
A12,24,A32,equipment#1,1544,A65,A75,1,A91,A101,3,A123,60,A141,A152,1,A173,1,A191,A201,1,thirties
A14,6,A34,equipment#1,2629,A61,A75,2,A92,A101,4,A122,58,A143,A152,2,A171,1,A191,A201,2,thirties
A14,27,A32,home_appliance#1,3863,A61,A73,2,A94,A101,3,A122,26,A143,A152,2,A173,2,A192,A201,1,fifties
A12,12,A32,education#1,4139,A61,A73,2,A93,A101,1,A124,29,A143,A152,2,A172,2,A192,A201,1,twenties
A14,15,A34,purpose#2,2923,A65,A75,4,A93,A101,3,A123,34,A143,A151,2,A173,1,A192,A201,1,twenties
A14,12,A33,car#1,1068,A62,A74,4,A92,A101,1,A122,39,A143,A151,1,A174,2,A192,A201,1,thirties
A11,36,A34,home_appliance#1,7174,A61,A75,4,A93,A101,2,A123,31,A143,A152,1,A171,1,A191,A201,1,thirties
A11,36,A33,equipment#1,2899,A61,A74,2,A93,A101,2,A121,25,A143,A151,1,A173,1,A192,A201,1,thirties
A12,24,A32,business#2,2788,A61,A73,4,A92,A101,2,A122,24,A143,A152,1,A173,1,A191,A201,1,twenties
A11,18,A32,education#1,3959,A65,A75,2,A94,A101,4,A121,28,A143,A152,1,A173,1,A191,A201,1,twenties
A11,18,A34,education#1,3973,A65,A73,1,A92,A101,4,A121,37,A141,A152,1,A172,1,A191,A201,2,twenties
A13,6,A32,business#2,3077,A61,A72,2,A92,A101,4,A123,38,A143,A152,2,A173,1,A191,A201,1,twenties
A11,24,A34,education#1,700,A61,A73,3,A92,A101,2,A121,55,A143,A152,1,A173,1,A192,A201,1,thirties
A14,48,A34,car#1,959,A63,A75,2,A93,A101,2,A124,39,A143,A153,2,A173,2,A192,A201,1,twenties
A12,9,A34,business#2,5302,A61,A72,4,A94,A103,4,A121,36,A143,A152,2,A172,1,A192,A201,1,twenties
A13,60,A34,car#1,4113,A62,A75,2,A93,A101,2,A123,37,A143,A152,1,A174,1,A191,A201,1,thirties
A11,30,A34,home_appliance#1,983,A61,A73,3,A91,A101,2,A123,35,A143,A152,2,A173,1,A191,A201,1,thirties
A12,9,A34,home_appliance#1,2892,A65,A72,4,A93,A101,4,A122,40,A142,A152,2,A174,1,A191,A201,1,fifties
A14,24,A34,education#1,9034,A61,A75,3,A93,A101,1,A121,27,A143,A152,1,A173,1,A191,A201,1,thirties
A14,13,A32,equipment#1,12976,A61,A75,2,A92,A101,4,A123,60,A142,A151,2,A173,1,A191,A201,1,forties
A11,6,A33,car#1,7476,A62,A73,4,A93,A101,4,A123,26,A141,A151,1,A172,1,A192,A201,1,fifties
A12,6,A32,purpose#2,1424,A61,A75,2,A93,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,1,twenties
A12,6,A32,car#1,3229,A61,A73,4,A93,A101,1,A123,39,A141,A151,1,A173,1,A192,A201,2,thirties
A11,48,A34,car#1,1715,A61,A73,1,A94,A101,3,A122,35,A143,A152,1,A172,1,A191,A201,2,twenties
A14,24,A33,equipment#1,709,A63,A75,4,A93,A101,2,A123,25,A141,A153,1,A173,2,A191,A201,1,thirties
A14,9,A32,car#1,1203,A61,A73,4,A93,A101,2,A122,46,A143,A152,1,A174,1,A192,A201,1,twenties
A14,12,A34,education#1,2578,A63,A71,1,A93,A101,4,A124,35,A143,A151,1,A174,1,A192,A201,1,twenties
A14,24,A32,business#2,3181,A61,A75,4,A93,A101,4,A123,48,A143,A152,1,A173,1,A192,A201,1,forties
A11,10,A33,car#1,3357,A65,A75,4,A92,A101,3,A124,25,A143,A152,1,A174,1,A191,A201,1,forties
A12,14,A30,business#2,1154,A61,A75,4,A94,A101,1,A121,46,A143,A151,1,A173,1,A191,A201,1,thirties
A11,18,A32,education#1,3609,A65,A73,3,A93,A101,3,A122,32,A143,A152,1,A173,1,A192,A201,1,twenties
A11,9,A34,education#1,1449,A61,A75,3,A94,A101,3,A121,34,A143,A151,2,A174,1,A191,A201,1,twenties
A14,36,A30,business#2,1935,A61,A75,2,A92,A101,4,A123,28,A143,A152,2,A172,1,A192,A201,1,twenties
A14,24,A33,home_appliance#1,7824,A62,A73,2,A93,A101,2,A122,47,A143,A152,1,A173,1,A191,A201,2,thirties
A14,24,A33,car#1,1901,A62,A75,2,A93,A101,4,A124,32,A143,A151,1,A173,2,A191,A201,1,twenties
A14,24,A32,home_appliance#1,2864,A63,A73,2,A93,A101,3,A122,37,A143,A152,2,A174,1,A192,A201,1,thirties
A14,30,A32,business#2,2030,A61,A71,4,A93,A101,4,A121,24,A142,A152,1,A174,1,A192,A202,2,thirties
A12,12,A32,business#2,2150,A61,A74,4,A92,A101,4,A121,31,A143,A152,1,A174,1,A192,A201,1,twenties
A11,12,A32,furniture#1,4716,A62,A75,1,A92,A101,4,A121,30,A143,A151,1,A173,1,A192,A202,1,twenties
A11,60,A34,home_appliance#1,1965,A61,A73,1,A91,A101,4,A123,60,A141,A152,1,A172,1,A192,A201,2,twenties
A12,24,A33,home_appliance#1,866,A64,A72,4,A93,A102,3,A121,39,A143,A152,2,A174,1,A191,A201,1,thirties
A13,12,A34,equipment#1,1237,A61,A74,1,A93,A101,3,A122,36,A143,A152,1,A174,1,A191,A201,1,twenties
A14,18,A30,car#1,4675,A61,A73,4,A93,A101,4,A124,26,A143,A152,1,A173,1,A191,A201,1,thirties
A12,27,A33,education#1,745,A62,A75,4,A93,A101,4,A124,27,A143,A152,1,A173,1,A192,A201,1,thirties
A14,9,A30,business#2,709,A61,A73,1,A92,A101,2,A123,32,A143,A151,1,A173,1,A192,A201,2,sixties
A14,12,A32,business#2,1409,A61,A71,2,A91,A101,2,A124,39,A143,A151,2,A173,1,A191,A201,1,thirties
A14,7,A32,furniture#1,3643,A61,A72,4,A93,A101,4,A124,24,A141,A151,2,A172,1,A192,A201,2,thirties
A14,22,A34,car#1,4591,A63,A73,4,A93,A101,4,A121,36,A143,A152,2,A172,2,A192,A201,1,thirties
A14,24,A32,business#2,11054,A61,A73,4,A93,A101,4,A121,63,A143,A152,2,A173,1,A191,A201,1,forties
A13,11,A34,business#2,701,A61,A72,4,A92,A101,2,A123,26,A142,A152,1,A173,1,A192,A201,1,twenties
A14,24,A32,business#2,1283,A61,A74,4,A93,A101,4,A124,37,A143,A152,1,A173,1,A192,A201,1,thirties
A14,24,A32,education#1,1287,A65,A73,3,A92,A101,3,A121,41,A143,A152,2,A172,1,A191,A201,1,fifties
A11,30,A34,education#1,697,A65,A72,3,A94,A101,4,A124,29,A143,A151,1,A174,1,A192,A201,2,twenties
A14,18,A32,car#1,5381,A61,A74,4,A93,A101,4,A122,43,A141,A152,2,A173,1,A192,A201,1,thirties
A11,24,A33,business#2,1366,A61,A75,4,A92,A101,4,A124,22,A143,A151,1,A173,1,A192,A201,2,twenties
A14,6,A32,equipment#1,1559,A63,A72,4,A93,A101,4,A124,28,A143,A152,1,A173,1,A191,A201,2,forties
A14,18,A32,education#1,3711,A61,A73,4,A93,A101,1,A124,43,A143,A152,1,A173,2,A192,A201,1,thirties
A14,15,A30,furniture#1,1743,A65,A73,3,A93,A101,4,A123,40,A143,A152,1,A174,1,A191,A201,1,twenties
A11,24,A32,equipment#1,7408,A61,A74,3,A93,A103,3,A122,39,A143,A152,1,A173,2,A191,A201,1,forties
A14,30,A32,education#1,1149,A65,A73,4,A93,A101,1,A122,32,A143,A152,1,A173,1,A191,A201,1,forties
A11,18,A32,car#1,2743,A64,A71,4,A93,A101,2,A121,40,A143,A152,1,A172,2,A191,A201,1,twenties
A14,12,A32,business#2,2483,A61,A75,4,A93,A101,2,A122,24,A143,A152,1,A173,2,A191,A201,1,twenties
A14,48,A34,purpose#2,3051,A61,A75,4,A93,A102,4,A124,34,A143,A152,2,A173,1,A192,A201,1,thirties
A13,18,A34,equipment#1,1459,A61,A75,3,A92,A101,1,A121,52,A143,A153,1,A173,1,A192,A201,1,twenties
A14,54,A34,equipment#1,2462,A65,A72,2,A92,A101,4,A122,27,A143,A152,2,A174,1,A191,A201,2,thirties
A14,27,A34,home_appliance#1,1512,A65,A73,2,A92,A101,1,A121,25,A143,A151,1,A173,1,A192,A202,2,forties
A14,36,A32,education#1,1574,A61,A75,4,A92,A102,4,A122,53,A143,A152,2,A173,2,A191,A201,1,thirties
A12,48,A32,furniture#1,1236,A61,A74,4,A92,A101,4,A121,37,A143,A151,1,A173,1,A191,A201,1,forties
A11,12,A33,business#2,8386,A65,A73,4,A93,A101,3,A122,25,A143,A152,2,A173,1,A192,A201,1,twenties
A12,45,A33,purpose#2,2096,A64,A75,2,A93,A101,3,A122,57,A143,A152,1,A173,2,A192,A201,1,fifties
A12,24,A32,education#1,6999,A61,A73,3,A93,A101,4,A123,32,A143,A152,2,A173,1,A191,A201,1,thirties
A11,18,A34,business#2,1552,A65,A74,4,A93,A101,3,A122,35,A141,A152,2,A173,1,A192,A201,1,twenties
A12,12,A33,radio#2,3114,A61,A72,2,A93,A101,3,A121,32,A143,A152,1,A173,1,A192,A201,2,thirties
A11,12,A34,business#2,2679,A65,A72,3,A93,A101,2,A124,24,A143,A152,1,A172,1,A191,A201,2,thirties
A12,18,A33,equipment#1,8133,A61,A75,4,A93,A101,4,A121,47,A143,A153,1,A173,1,A192,A201,1,sixties
A11,30,A34,business#2,1295,A65,A73,4,A93,A101,2,A121,46,A143,A152,1,A173,1,A191,A201,1,fifties
A12,36,A32,furniture#1,2799,A61,A72,2,A93,A101,1,A121,23,A143,A152,2,A173,2,A191,A201,1,thirties
A14,12,A34,business#2,2679,A61,A73,4,A93,A101,2,A123,25,A141,A151,1,A173,1,A192,A201,1,twenties
A11,30,A34,education#1,5742,A61,A75,3,A93,A101,1,A122,23,A143,A152,2,A173,1,A191,A201,2,thirties
A12,15,A33,furniture#1,1154,A62,A73,4,A93,A101,4,A123,37,A143,A152,1,A172,1,A191,A201,1,thirties
A12,10,A32,furniture#1,2611,A65,A73,1,A92,A101,2,A122,38,A143,A152,4,A172,1,A191,A201,1,thirties
A12,12,A32,furniture#1,3092,A65,A74,2,A93,A101,2,A121,49,A143,A153,1,A172,1,A191,A201,2,sixties
A14,8,A32,education#1,2762,A61,A72,2,A93,A101,4,A123,28,A143,A152,1,A173,1,A192,A202,1,twenties
A13,10,A32,car#1,926,A65,A73,1,A94,A101,2,A124,27,A143,A152,2,A173,1,A192,A201,2,sixties
A14,36,A34,business#2,1082,A61,A73,1,A93,A101,3,A121,39,A143,A151,1,A173,1,A191,A201,2,thirties
A12,18,A31,furniture#1,7432,A61,A72,4,A92,A101,2,A121,51,A143,A152,2,A173,2,A191,A202,1,fifties
A14,13,A32,education#1,10127,A61,A73,4,A92,A101,4,A121,32,A143,A152,2,A173,2,A192,A201,1,thirties
A14,48,A34,education#1,1258,A64,A73,1,A93,A101,4,A124,38,A143,A152,1,A173,1,A192,A201,1,thirties
A14,48,A34,home_appliance#1,4020,A61,A73,3,A92,A103,2,A122,22,A143,A152,1,A172,2,A191,A201,2,forties
A11,24,A34,car#1,2515,A63,A73,3,A93,A101,4,A123,32,A143,A151,2,A172,1,A191,A201,1,twenties
A13,12,A34,equipment#1,1082,A61,A75,4,A92,A101,3,A124,39,A141,A152,1,A173,1,A192,A201,1,twenties
A14,24,A32,equipment#1,1255,A61,A75,3,A91,A103,3,A121,30,A143,A153,2,A173,1,A191,A201,1,twenties
A14,39,A34,car#1,1364,A61,A75,4,A93,A101,2,A123,46,A143,A151,1,A173,1,A192,A201,2,forties
A14,6,A33,business#2,717,A61,A73,3,A92,A101,4,A123,26,A143,A151,1,A173,1,A191,A201,1,forties
A13,12,A34,equipment#1,6361,A61,A74,4,A93,A102,2,A124,27,A143,A152,1,A174,1,A192,A201,2,fifties
A14,18,A33,furniture#1,2150,A62,A75,4,A93,A101,4,A124,52,A141,A153,1,A173,1,A191,A202,1,twenties
A12,15,A34,business#2,3617,A61,A73,4,A92,A101,4,A123,66,A143,A153,2,A172,1,A191,A201,1,thirties
A14,18,A32,car#1,629,A61,A73,4,A93,A101,1,A123,35,A141,A152,2,A173,1,A192,A201,2,thirties
A11,6,A32,furniture#1,4817,A65,A75,2,A93,A101,1,A121,35,A143,A152,1,A173,1,A191,A201,2,twenties
A11,12,A32,furniture#1,5150,A61,A73,3,A93,A101,1,A121,43,A143,A153,2,A174,1,A192,A201,1,twenties
A12,13,A32,purpose#2,5493,A61,A72,3,A92,A101,4,A122,35,A143,A152,1,A173,2,A192,A202,1,forties
A14,18,A32,business#2,1345,A62,A72,4,A93,A101,3,A124,38,A141,A152,1,A173,1,A191,A201,1,thirties
A13,6,A33,education#1,2718,A61,A73,3,A93,A101,1,A124,35,A143,A152,1,A174,1,A191,A201,2,twenties
A12,12,A30,education#1,1158,A65,A71,2,A94,A101,3,A124,49,A143,A152,1,A172,1,A192,A201,1,sixties
A12,30,A32,car#1,1126,A61,A73,2,A92,A101,4,A122,33,A141,A152,1,A174,1,A191,A201,1,twenties
A14,6,A32,equipment#1,1823,A61,A72,4,A93,A101,3,A124,25,A143,A152,1,A173,1,A191,A201,1,twenties
A12,24,A30,equipment#1,3160,A61,A73,4,A93,A101,1,A121,54,A143,A153,2,A173,2,A191,A201,1,twenties
A11,24,A34,car#1,3777,A65,A73,2,A92,A101,4,A121,27,A143,A151,1,A173,1,A192,A201,2,thirties
A12,6,A33,education#1,3124,A62,A73,3,A93,A101,2,A122,24,A143,A152,2,A173,1,A192,A201,1,forties
A11,10,A32,equipment#1,12169,A63,A73,4,A94,A101,3,A123,48,A142,A152,1,A172,1,A191,A201,2,forties
A14,15,A32,home_appliance#1,918,A61,A73,3,A93,A102,1,A123,25,A143,A152,1,A173,1,A192,A201,1,thirties
A14,12,A34,business#2,14421,A61,A75,4,A93,A101,1,A121,27,A143,A152,2,A172,1,A192,A201,1,twenties
A14,11,A33,home_appliance#1,1572,A61,A75,4,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,1,thirties
A14,13,A32,education#1,745,A65,A72,2,A92,A101,4,A121,29,A143,A153,1,A173,1,A192,A201,1,thirties
A12,15,A30,business#2,3509,A61,A75,2,A92,A101,3,A123,34,A142,A151,1,A172,1,A192,A201,1,forties
A14,24,A32,furniture#1,2197,A61,A74,1,A93,A101,3,A123,58,A143,A152,2,A173,1,A192,A201,1,thirties
A14,6,A32,business#2,2538,A61,A73,3,A93,A101,1,A121,31,A143,A152,1,A173,1,A191,A201,2,twenties
A11,48,A34,car#1,4249,A61,A75,2,A93,A101,2,A123,38,A142,A152,1,A173,1,A191,A201,2,thirties
A14,9,A32,car#1,9398,A61,A73,4,A93,A101,2,A124,20,A143,A151,2,A173,1,A192,A201,1,twenties
A12,10,A34,education#1,7238,A65,A73,2,A93,A101,2,A121,24,A143,A152,1,A173,1,A191,A201,1,forties
A11,15,A32,business#2,3651,A65,A73,2,A93,A101,1,A123,46,A143,A152,1,A173,1,A191,A201,1,twenties
A14,10,A32,car#1,7485,A61,A73,4,A92,A101,2,A124,25,A143,A152,1,A173,1,A191,A201,1,twenties
A13,24,A32,car#1,4153,A61,A73,4,A93,A101,4,A123,37,A143,A151,2,A173,2,A191,A201,2,sixties
A11,12,A32,home_appliance#1,6314,A63,A72,4,A92,A103,3,A121,30,A143,A152,2,A173,1,A191,A201,1,forties
A14,18,A32,business#2,1175,A61,A75,3,A93,A101,4,A123,39,A143,A152,2,A174,1,A192,A201,2,thirties
A14,15,A32,equipment#1,6070,A62,A73,1,A91,A101,2,A124,23,A143,A152,1,A173,1,A191,A201,1,twenties
A14,10,A32,education#1,836,A65,A73,4,A93,A101,3,A122,45,A143,A152,1,A173,1,A191,A201,1,twenties
A13,12,A32,car#1,1216,A61,A73,4,A92,A101,1,A124,28,A143,A151,2,A174,2,A192,A201,2,forties
A14,36,A34,car#1,2197,A65,A73,4,A92,A101,4,A121,48,A143,A152,1,A173,1,A192,A201,1,twenties
A14,24,A32,car#1,6560,A65,A72,4,A93,A101,1,A121,43,A143,A151,1,A174,1,A191,A201,1,thirties
A11,18,A32,equipment#1,3447,A62,A74,3,A93,A101,4,A121,22,A142,A152,2,A173,1,A191,A201,1,thirties
A12,9,A33,radio#2,5150,A61,A73,4,A93,A103,4,A121,27,A143,A151,2,A173,1,A191,A201,2,fifties
A14,24,A32,furniture#1,8648,A61,A72,2,A93,A103,1,A121,56,A143,A151,1,A172,1,A191,A201,1,thirties
A13,24,A32,radio#2,4530,A64,A73,4,A93,A101,4,A124,37,A141,A151,1,A173,1,A191,A201,1,twenties
A14,36,A32,education#1,7432,A61,A73,3,A92,A101,3,A121,27,A143,A152,2,A173,2,A192,A201,1,fifties
A11,24,A33,business#2,1330,A61,A74,3,A92,A101,4,A123,49,A141,A153,1,A172,2,A191,A201,1,thirties
A11,6,A34,equipment#1,1193,A65,A73,3,A93,A101,4,A123,29,A143,A152,1,A173,2,A191,A201,1,twenties
A14,12,A32,home_appliance#1,683,A61,A71,1,A92,A101,4,A122,52,A143,A152,1,A174,1,A192,A201,2,twenties
A14,54,A32,radio#2,2483,A61,A75,4,A92,A101,3,A124,33,A143,A152,1,A173,1,A191,A201,1,twenties
A11,36,A30,business#2,1987,A61,A75,1,A93,A101,3,A121,46,A143,A152,1,A173,1,A191,A201,1,thirties
A14,6,A32,home_appliance#1,1188,A61,A72,3,A92,A101,3,A122,41,A143,A152,2,A173,2,A192,A201,1,twenties
A14,12,A34,car#1,1484,A61,A72,4,A93,A101,4,A122,24,A143,A152,1,A174,1,A192,A201,1,fifties
A11,12,A32,equipment#1,2241,A62,A74,4,A92,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,1,fifties
A12,36,A33,car#1,1961,A64,A73,4,A91,A101,4,A122,34,A142,A153,1,A172,1,A191,A201,1,fifties
A11,48,A32,equipment#1,8072,A61,A73,2,A93,A101,2,A121,34,A143,A153,1,A173,1,A192,A201,2,thirties
A12,18,A34,car#1,2273,A61,A73,3,A92,A101,2,A123,66,A143,A152,1,A172,2,A191,A201,1,forties
A14,24,A34,furniture#1,700,A61,A72,4,A93,A101,4,A121,36,A142,A152,1,A173,1,A192,A201,1,thirties
A11,12,A34,business#2,8133,A63,A74,1,A92,A101,2,A123,33,A141,A152,2,A173,1,A191,A201,1,twenties
A11,6,A32,education#1,4249,A61,A75,2,A92,A101,3,A124,29,A143,A152,2,A173,2,A191,A201,2,thirties
A14,7,A32,furniture#1,697,A65,A75,4,A92,A101,4,A124,29,A143,A152,1,A173,1,A191,A201,1,fifties
A14,10,A34,purpose#2,3092,A61,A74,1,A93,A101,4,A124,23,A143,A153,2,A173,1,A192,A201,2,fifties
A11,13,A33,car#1,3863,A63,A71,4,A93,A101,2,A121,49,A143,A152,2,A174,2,A192,A201,1,twenties
A12,27,A33,purpose#2,717,A61,A72,4,A93,A101,4,A121,44,A143,A152,2,A172,1,A192,A201,1,twenties
A12,30,A34,business#2,2133,A61,A73,2,A93,A101,4,A123,25,A142,A152,1,A173,1,A191,A201,1,twenties
A12,12,A34,business#2,3913,A61,A75,2,A93,A101,2,A123,42,A143,A152,1,A173,1,A191,A201,1,thirties
A12,12,A32,furniture#1,2101,A61,A75,4,A92,A101,4,A123,38,A142,A152,1,A172,2,A191,A201,1,thirties
A11,42,A34,business#2,2284,A61,A73,2,A92,A101,4,A123,35,A141,A152,1,A173,1,A192,A201,2,twenties
A12,28,A33,education#1,5190,A61,A75,4,A91,A101,2,A124,41,A142,A152,3,A173,1,A192,A201,2,fifties
A14,21,A32,business#2,2375,A63,A73,2,A93,A101,4,A123,29,A141,A152,2,A173,1,A191,A201,1,fifties
A14,12,A33,furniture#1,4526,A61,A73,2,A93,A101,1,A123,31,A143,A152,2,A173,1,A191,A201,2,twenties
A14,15,A30,purpose#2,3448,A62,A75,1,A93,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,1,forties
A11,12,A34,furniture#1,1597,A63,A73,4,A93,A102,2,A124,42,A143,A151,2,A172,1,A191,A201,1,twenties
A12,18,A34,furniture#1,727,A61,A75,4,A94,A101,2,A124,34,A143,A152,1,A174,2,A192,A201,1,thirties
A14,24,A33,purpose#2,1126,A62,A73,2,A93,A101,2,A122,41,A141,A152,2,A172,1,A191,A201,1,forties
A11,36,A34,home_appliance#1,1495,A61,A74,2,A93,A103,3,A122,32,A143,A152,3,A173,2,A192,A201,1,forties
A14,12,A32,car#1,2124,A61,A75,2,A92,A101,3,A124,24,A143,A152,1,A172,1,A191,A201,1,seventies
A14,9,A32,home_appliance#1,8318,A61,A74,2,A93,A101,4,A123,63,A141,A152,2,A173,1,A191,A201,1,twenties
A14,12,A32,education#1,2522,A61,A72,3,A93,A101,1,A122,33,A143,A152,1,A174,1,A191,A201,1,twenties
A12,24,A34,education#1,1264,A61,A73,2,A93,A101,2,A122,31,A143,A152,1,A173,1,A192,A201,2,thirties
A13,20,A32,business#2,1987,A62,A73,4,A91,A101,4,A124,44,A143,A152,1,A173,1,A191,A201,2,forties
A14,36,A32,business#2,2073,A61,A73,4,A93,A101,2,A122,33,A143,A152,1,A173,1,A192,A201,1,twenties
A14,15,A33,purpose#2,2096,A61,A72,3,A93,A101,2,A123,44,A143,A152,2,A173,1,A191,A201,2,twenties
A11,24,A32,home_appliance#1,1845,A65,A73,2,A93,A101,1,A121,60,A141,A151,1,A173,1,A192,A201,1,thirties
A12,27,A32,education#1,2697,A61,A74,4,A91,A101,3,A123,65,A143,A152,1,A173,1,A192,A201,1,forties
A13,21,A32,education#1,1514,A65,A75,1,A93,A101,2,A122,30,A143,A152,1,A172,1,A191,A201,1,twenties
