statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A13,24,A33,television#3,3244,A65,A75,4,A93,A101,3,A124,31,A143,A152,1,A174,1,A191,A201,2,forties
A11,24,A32,television#3,1963,A61,A72,4,A92,A101,2,A123,38,A143,A151,2,A173,1,A191,A201,2,twenties
A11,18,A32,business#2,866,A65,A73,4,A91,A101,2,A124,30,A143,A151,2,A173,1,A192,A201,1,twenties
A11,24,A30,car#1,4933,A65,A73,4,A91,A101,4,A124,21,A143,A152,1,A173,1,A192,A201,1,fifties
A12,30,A32,car#1,8978,A62,A73,3,A92,A101,1,A124,31,A143,A152,2,A173,1,A192,A201,1,sixties
A11,24,A32,radio#2,999,A61,A73,2,A91,A101,4,A121,27,A143,A152,1,A174,1,A192,A201,1,twenties
A12,12,A32,television#3,2221,A62,A73,2,A93,A101,1,A124,49,A143,A152,1,A173,1,A192,A201,1,forties
A14,48,A30,equipment#1,12680,A61,A75,1,A93,A102,2,A122,30,A143,A153,2,A174,1,A191,A201,2,forties
A12,9,A32,business#2,3905,A61,A71,2,A92,A101,3,A122,32,A143,A152,2,A173,2,A192,A201,1,forties
A12,36,A34,car#1,1750,A62,A73,4,A93,A101,2,A121,45,A143,A152,1,A173,1,A192,A201,1,thirties
A14,48,A34,equipment#1,3161,A61,A75,1,A93,A101,2,A122,24,A141,A152,1,A173,2,A192,A201,1,twenties
A11,18,A34,television#3,5003,A61,A74,4,A93,A101,4,A122,33,A143,A152,2,A173,1,A191,A201,1,forties
A13,24,A32,business#2,1344,A61,A75,4,A93,A101,4,A123,25,A141,A152,2,A173,1,A192,A201,1,twenties
A11,24,A33,used-car#1,1935,A65,A75,4,A91,A102,3,A123,35,A143,A152,1,A173,1,A192,A201,1,sixties
A14,18,A32,radio#2,3711,A61,A74,4,A93,A101,4,A122,36,A143,A152,1,A174,1,A191,A201,1,twenties
A13,36,A32,car#1,1299,A64,A73,4,A93,A101,4,A123,27,A143,A152,1,A173,2,A191,A202,1,twenties
A14,15,A33,business#2,1552,A65,A75,3,A93,A101,4,A123,54,A143,A152,1,A173,1,A191,A201,2,thirties
A11,15,A32,car#1,1158,A63,A73,4,A92,A101,3,A122,46,A143,A152,1,A173,1,A192,A201,1,thirties
A12,36,A34,car#1,7408,A61,A75,3,A93,A101,4,A122,53,A143,A152,1,A173,1,A191,A201,1,thirties
A12,48,A34,used-car#1,4042,A61,A71,4,A91,A101,2,A122,27,A141,A153,1,A172,1,A191,A201,2,forties
A14,24,A34,car#1,2124,A61,A71,4,A92,A101,4,A121,29,A143,A152,2,A173,1,A191,A201,1,twenties
A12,24,A32,car#1,1048,A65,A73,4,A92,A103,2,A123,30,A143,A152,1,A173,1,A192,A201,1,twenties
A12,21,A34,used-car#1,1082,A61,A74,2,A93,A101,4,A123,30,A143,A152,1,A173,2,A191,A201,1,twenties
A11,24,A34,education#1,2831,A65,A75,4,A93,A101,4,A122,42,A143,A152,2,A172,1,A192,A201,1,thirties
A14,12,A34,car#1,2039,A65,A73,4,A92,A101,1,A124,29,A143,A152,3,A173,1,A191,A201,1,twenties
A12,27,A33,furniture#1,2848,A61,A73,4,A93,A101,4,A124,67,A143,A152,2,A173,2,A191,A201,1,forties
A12,30,A34,television#3,3123,A61,A71,1,A94,A101,3,A122,27,A143,A152,1,A173,1,A191,A201,2,thirties
A14,36,A32,used-car#1,2030,A61,A73,3,A92,A101,2,A123,37,A143,A152,2,A172,1,A191,A201,2,forties
A12,24,A32,car#1,5965,A65,A74,4,A94,A101,2,A122,32,A143,A153,2,A174,1,A192,A201,1,thirties
A14,15,A32,car#1,1343,A61,A73,2,A93,A101,4,A122,22,A143,A152,2,A172,1,A191,A201,2,twenties
A12,45,A32,business#2,2329,A65,A74,2,A93,A101,4,A123,27,A143,A151,2,A173,1,A191,A201,1,forties
A14,12,A32,radio#2,2782,A61,A71,2,A93,A101,1,A121,33,A141,A153,1,A173,1,A192,A201,1,thirties
A14,12,A34,used-car#1,1424,A65,A75,4,A94,A101,4,A122,43,A143,A153,1,A172,1,A191,A201,1,twenties
A14,15,A32,television#3,2241,A61,A72,4,A93,A101,3,A121,67,A143,A152,1,A173,1,A191,A201,1,thirties
A14,24,A33,equipment#1,1198,A61,A74,4,A93,A103,4,A123,46,A143,A152,2,A173,2,A191,A201,1,sixties
A12,36,A30,repair#1,1301,A61,A73,2,A93,A101,4,A123,32,A143,A151,1,A173,1,A191,A201,2,fifties
A11,45,A34,radio#2,1283,A61,A72,4,A91,A101,2,A123,21,A143,A152,1,A174,1,A191,A201,1,thirties
A12,30,A32,car#1,3342,A63,A71,1,A93,A101,3,A123,26,A143,A152,2,A172,1,A191,A201,1,sixties
A14,12,A32,education#1,2528,A61,A71,4,A92,A101,1,A124,31,A143,A152,1,A173,1,A191,A201,1,fifties
A12,12,A34,radio#2,7824,A61,A72,2,A93,A101,2,A122,40,A143,A152,2,A173,1,A192,A201,2,thirties
A11,21,A32,radio#2,3622,A61,A73,2,A91,A101,2,A122,26,A143,A152,1,A173,1,A192,A201,1,twenties
A11,11,A32,business#2,1559,A61,A73,2,A93,A101,2,A123,25,A142,A152,1,A173,1,A192,A201,1,sixties
A11,24,A32,television#3,951,A61,A75,4,A93,A101,4,A123,36,A141,A152,1,A173,2,A191,A201,2,twenties
A14,18,A32,car#1,1546,A65,A74,4,A93,A101,4,A123,27,A143,A152,1,A173,1,A192,A201,1,fifties
A14,10,A31,business#2,3394,A61,A73,4,A93,A101,4,A123,22,A141,A152,1,A174,1,A192,A201,2,thirties
A14,60,A33,used-car#1,1410,A61,A73,3,A92,A101,2,A123,30,A143,A152,1,A171,2,A192,A201,1,forties
A12,36,A34,equipment#1,1333,A61,A73,4,A93,A102,1,A121,29,A143,A152,2,A173,1,A192,A201,2,fifties
A11,4,A34,business#2,3931,A61,A74,2,A93,A101,2,A122,45,A141,A152,2,A172,1,A191,A201,1,thirties
A14,10,A32,purpose#2,2397,A65,A73,3,A94,A101,3,A123,26,A143,A151,2,A173,1,A191,A201,2,twenties
A14,27,A34,business#2,2675,A65,A73,4,A93,A101,4,A123,35,A143,A152,1,A173,1,A192,A201,1,sixties
A12,12,A32,used-car#1,1525,A61,A75,3,A94,A101,4,A123,41,A143,A152,2,A173,1,A191,A201,1,forties
A12,10,A34,television#3,1442,A62,A71,1,A92,A101,3,A121,32,A143,A152,1,A173,1,A191,A201,1,thirties
A11,21,A34,business#2,1203,A65,A75,1,A93,A101,2,A123,29,A143,A151,1,A172,1,A192,A201,1,twenties
A12,18,A33,car#1,601,A65,A74,4,A92,A101,1,A121,38,A143,A152,3,A174,1,A191,A201,1,thirties
A11,36,A34,television#3,1318,A65,A73,1,A92,A101,4,A122,41,A143,A152,2,A173,1,A191,A201,2,thirties
A14,30,A33,car#1,939,A61,A74,2,A94,A101,4,A121,36,A141,A152,1,A174,1,A192,A201,2,twenties
A14,18,A32,television#3,4526,A61,A75,2,A93,A101,2,A124,26,A143,A152,2,A172,1,A192,A201,1,twenties
A11,12,A32,television#3,7855,A61,A73,1,A93,A101,3,A124,49,A143,A152,1,A174,1,A192,A201,2,thirties
A11,60,A32,car#1,1478,A62,A73,4,A93,A101,2,A123,30,A143,A152,1,A174,1,A192,A201,1,thirties
A14,10,A32,car#1,3349,A65,A72,2,A93,A101,1,A122,54,A143,A152,2,A174,1,A191,A201,1,twenties
A12,24,A34,car#1,5324,A61,A73,1,A93,A101,4,A121,42,A143,A152,1,A173,1,A191,A201,2,thirties
A11,48,A34,equipment#1,1309,A61,A75,4,A93,A101,3,A121,26,A143,A152,2,A172,1,A192,A201,2,thirties
A14,15,A33,home_appliance#1,1333,A61,A75,3,A93,A101,2,A121,23,A143,A152,2,A173,1,A192,A201,2,forties
A14,12,A32,furniture#1,2212,A65,A75,1,A93,A101,4,A123,35,A142,A151,1,A173,1,A191,A201,2,twenties
A14,24,A34,car#1,15945,A61,A75,4,A93,A101,2,A123,37,A143,A152,1,A173,1,A192,A201,1,forties
A14,48,A32,business#2,5150,A61,A72,4,A93,A101,4,A122,35,A143,A152,1,A173,2,A191,A201,1,forties
A14,24,A34,television#3,741,A65,A75,4,A93,A102,1,A122,40,A143,A152,2,A173,1,A192,A201,2,twenties
A14,24,A32,car#1,1391,A61,A75,1,A93,A101,3,A122,27,A143,A152,2,A173,1,A191,A201,1,forties
A12,6,A34,furniture#1,1337,A61,A72,1,A93,A101,1,A123,34,A143,A152,1,A173,1,A191,A201,1,thirties
A11,36,A32,equipment#1,8086,A61,A73,4,A93,A101,2,A124,29,A141,A152,1,A173,1,A191,A201,1,twenties
A12,24,A33,car#1,1377,A61,A75,4,A92,A101,2,A122,21,A143,A152,1,A173,1,A191,A201,1,twenties
A14,15,A32,equipment#1,2625,A64,A74,2,A93,A101,4,A123,26,A143,A152,1,A173,1,A191,A201,1,sixties
A11,12,A34,used-car#1,10722,A64,A75,3,A92,A101,1,A121,34,A143,A152,2,A173,1,A192,A202,1,twenties
A14,60,A32,education#1,2116,A61,A73,4,A93,A101,3,A121,26,A143,A151,1,A173,1,A192,A201,2,thirties
A11,11,A33,television#3,5293,A65,A74,3,A93,A101,2,A124,30,A143,A152,2,A172,1,A191,A201,2,twenties
A11,11,A32,repair#1,1842,A63,A75,2,A92,A103,1,A123,31,A141,A153,1,A174,1,A192,A201,1,thirties
A13,36,A32,used-car#1,1391,A61,A75,1,A93,A101,4,A121,22,A143,A152,1,A173,1,A192,A201,1,fifties
A12,36,A32,television#3,2520,A64,A73,2,A93,A102,2,A123,43,A143,A152,1,A171,1,A191,A201,2,thirties
A12,21,A33,car#1,4281,A61,A73,4,A92,A102,2,A122,25,A141,A152,2,A173,2,A191,A201,1,twenties
A11,12,A32,car#1,1169,A65,A74,2,A93,A102,1,A121,23,A141,A152,2,A173,1,A191,A201,1,thirties
A14,12,A30,radio#2,8648,A61,A74,3,A93,A101,2,A124,31,A143,A153,3,A173,1,A192,A201,2,thirties
A12,60,A32,television#3,7882,A65,A75,1,A92,A101,4,A121,45,A143,A151,1,A173,1,A192,A201,2,twenties
A14,18,A34,furniture#1,708,A61,A73,4,A92,A101,4,A122,23,A141,A153,1,A173,1,A191,A201,2,twenties
A11,15,A32,car#1,1647,A61,A73,4,A92,A101,4,A123,26,A143,A152,1,A172,1,A191,A201,1,twenties
A14,12,A32,education#1,392,A65,A75,4,A92,A101,4,A121,37,A143,A152,2,A173,1,A192,A201,2,sixties
A14,36,A32,used-car#1,1755,A65,A73,1,A92,A101,4,A122,22,A141,A151,2,A173,2,A192,A201,1,thirties
A12,12,A32,used-car#1,1493,A62,A75,4,A92,A101,1,A122,25,A143,A151,1,A172,1,A192,A201,1,forties
A11,12,A32,used-car#1,3660,A61,A73,4,A92,A101,4,A121,35,A143,A152,1,A173,1,A191,A201,1,twenties
A14,12,A32,furniture#1,3959,A65,A75,2,A92,A101,4,A124,60,A142,A151,2,A173,2,A192,A201,1,thirties
A11,42,A34,car#1,3850,A61,A74,4,A94,A101,1,A121,39,A143,A152,1,A174,1,A192,A201,2,twenties
A14,12,A34,retraining#1,1842,A65,A72,1,A94,A102,4,A123,25,A143,A152,2,A174,1,A191,A201,1,forties
A11,18,A34,car#1,1271,A64,A75,4,A93,A101,1,A122,32,A143,A152,1,A173,1,A192,A201,1,thirties
A14,15,A32,car#1,1154,A61,A72,2,A93,A101,1,A122,20,A143,A152,2,A172,2,A191,A201,1,thirties
A14,42,A34,car#1,8471,A61,A75,2,A92,A101,2,A121,32,A143,A152,1,A173,2,A192,A201,2,thirties
A11,6,A32,car#1,3017,A61,A72,4,A92,A101,1,A123,33,A143,A151,1,A172,1,A191,A201,1,fifties
A14,28,A34,radio#2,14555,A65,A73,4,A93,A103,1,A121,26,A143,A152,1,A173,1,A191,A201,1,forties
A12,18,A34,used-car#1,1520,A63,A73,4,A93,A101,4,A121,36,A143,A152,1,A174,1,A192,A201,1,twenties
A12,12,A32,car#1,882,A61,A73,4,A94,A101,4,A123,23,A143,A152,1,A171,1,A192,A201,1,twenties
A12,30,A32,radio#2,3512,A61,A73,2,A93,A102,4,A124,29,A141,A152,1,A172,1,A191,A201,2,thirties
A14,12,A32,business#2,1224,A61,A71,3,A93,A101,2,A123,26,A143,A152,1,A172,1,A191,A201,2,fifties
A12,15,A32,equipment#1,6967,A65,A74,4,A91,A101,1,A121,28,A143,A151,2,A173,1,A191,A201,1,thirties
A14,39,A32,business#2,1318,A61,A73,4,A92,A101,4,A123,36,A143,A153,1,A173,1,A191,A201,1,thirties
A14,24,A32,equipment#1,6758,A61,A74,2,A92,A101,1,A124,30,A143,A152,2,A173,1,A191,A201,2,forties
A14,27,A33,business#2,1546,A61,A75,1,A91,A101,4,A124,24,A143,A152,2,A173,1,A192,A201,1,twenties
A12,18,A33,radio#2,1736,A61,A73,2,A93,A101,4,A122,35,A143,A152,2,A174,1,A191,A201,2,twenties
A12,18,A32,television#3,3074,A61,A74,1,A94,A101,3,A123,20,A143,A152,1,A172,1,A192,A201,2,twenties
A11,15,A32,used-car#1,1037,A61,A75,4,A94,A101,4,A121,60,A143,A152,1,A173,1,A192,A201,1,fifties
A12,15,A34,television#3,5371,A61,A73,4,A93,A101,4,A123,33,A143,A153,2,A173,1,A192,A201,1,forties
A14,6,A34,television#3,2923,A61,A73,2,A92,A101,4,A123,33,A143,A152,2,A173,2,A192,A201,1,twenties
A12,24,A32,radio#2,4771,A61,A75,4,A92,A101,4,A122,38,A143,A151,1,A173,1,A191,A201,2,twenties
A11,24,A34,furniture#1,1199,A61,A75,2,A93,A101,4,A124,23,A143,A151,1,A172,1,A191,A201,1,thirties
A12,36,A32,car#1,1520,A61,A73,3,A93,A101,1,A121,44,A143,A152,1,A172,1,A192,A201,1,twenties
A14,10,A34,used-car#1,2788,A61,A73,2,A93,A101,1,A121,34,A143,A152,1,A174,1,A191,A201,1,twenties
A14,21,A32,used-car#1,7629,A61,A74,4,A91,A101,4,A121,31,A141,A152,1,A174,1,A192,A201,2,twenties
A11,18,A31,radio#2,1131,A61,A75,4,A93,A101,2,A123,24,A143,A151,2,A172,2,A192,A201,2,sixties
A14,12,A34,used-car#1,3021,A61,A72,1,A92,A101,3,A122,35,A143,A152,1,A173,1,A191,A201,1,fifties
A12,48,A32,equipment#1,804,A61,A73,3,A93,A101,4,A123,34,A141,A152,1,A173,1,A191,A201,1,twenties
A12,12,A32,furniture#1,1231,A63,A75,4,A93,A101,4,A122,27,A143,A153,1,A173,1,A191,A201,1,twenties
A14,18,A34,used-car#1,2697,A62,A73,1,A93,A101,1,A121,37,A143,A152,1,A173,1,A191,A201,2,forties
A12,36,A32,business#2,11590,A61,A72,3,A93,A101,4,A123,21,A143,A152,1,A174,1,A192,A201,2,thirties
A14,48,A34,used-car#1,1352,A61,A73,2,A92,A101,2,A122,33,A143,A152,1,A173,1,A192,A201,2,thirties
A11,18,A32,car#1,4811,A65,A73,2,A93,A101,2,A121,24,A143,A152,1,A173,1,A192,A201,2,fifties
A14,9,A33,business#2,9271,A65,A75,2,A94,A101,4,A124,28,A143,A152,2,A173,1,A192,A201,2,fifties
A14,36,A32,furniture#1,1386,A61,A75,2,A93,A101,4,A121,43,A143,A152,1,A172,1,A191,A201,2,thirties
A12,36,A32,education#1,1534,A61,A75,4,A92,A102,2,A121,28,A141,A152,2,A173,1,A191,A201,1,forties
A14,24,A32,used-car#1,1534,A62,A72,1,A93,A103,4,A122,32,A143,A152,2,A172,1,A192,A201,1,forties
A11,9,A33,radio#2,9034,A61,A71,2,A92,A103,3,A121,29,A141,A152,1,A174,1,A191,A201,2,thirties
A14,36,A32,used-car#1,601,A65,A75,3,A93,A101,4,A121,23,A143,A152,1,A173,1,A191,A201,1,forties
A14,21,A32,television#3,2515,A61,A74,3,A93,A101,2,A124,20,A143,A152,1,A172,1,A191,A201,2,thirties
A11,15,A34,car#1,6229,A61,A73,3,A92,A101,4,A123,24,A143,A152,2,A174,1,A192,A201,1,thirties
A11,36,A34,car#1,947,A61,A74,3,A93,A101,4,A122,42,A141,A151,2,A172,1,A192,A201,1,fifties
A13,6,A34,business#2,1980,A61,A73,4,A92,A101,1,A122,31,A143,A151,1,A173,1,A192,A201,2,forties
A11,9,A32,education#1,7678,A61,A73,4,A93,A101,4,A122,38,A143,A151,1,A173,2,A192,A201,1,twenties
A11,60,A34,car#1,1155,A61,A74,3,A93,A101,4,A121,25,A143,A152,1,A173,2,A191,A201,1,thirties
A12,36,A30,used-car#1,1249,A62,A73,4,A93,A103,3,A121,49,A143,A152,1,A174,1,A191,A201,1,twenties
A12,11,A32,equipment#1,3060,A62,A73,2,A93,A102,4,A121,47,A143,A153,1,A173,1,A192,A201,1,twenties
A11,12,A32,business#2,672,A61,A73,4,A92,A101,4,A123,46,A143,A152,2,A173,2,A192,A201,1,forties
A12,24,A32,equipment#1,1258,A61,A73,3,A92,A101,1,A122,26,A143,A151,1,A172,1,A192,A201,1,twenties
A14,18,A33,television#3,1938,A61,A72,4,A92,A101,1,A121,58,A141,A152,1,A173,1,A191,A201,1,twenties
A12,36,A34,education#1,1655,A65,A73,4,A94,A101,2,A122,26,A143,A152,1,A173,2,A191,A201,1,forties
A14,18,A32,car#1,3441,A61,A73,4,A93,A101,4,A123,38,A143,A152,2,A174,1,A192,A201,1,twenties
A14,15,A31,television#3,2767,A61,A75,4,A93,A101,2,A123,20,A143,A152,1,A173,1,A191,A201,1,twenties
A12,24,A34,business#2,6742,A61,A74,4,A93,A101,2,A122,26,A143,A151,2,A173,2,A191,A201,2,twenties
A14,15,A32,business#2,3976,A61,A73,2,A92,A101,1,A121,41,A143,A153,1,A174,1,A191,A201,1,thirties
A11,18,A34,television#3,3652,A61,A74,2,A93,A101,1,A121,23,A143,A151,1,A173,1,A191,A201,1,thirties
A12,15,A31,car#1,9629,A62,A75,4,A93,A101,4,A123,30,A143,A152,2,A173,1,A191,A201,2,twenties
A14,15,A32,television#3,10222,A61,A72,3,A94,A101,3,A121,34,A141,A152,2,A174,2,A192,A201,2,forties
A14,36,A34,car#1,1445,A61,A73,1,A93,A101,2,A121,26,A143,A152,2,A173,1,A191,A201,1,twenties
A12,18,A34,car#1,3368,A62,A74,4,A93,A103,4,A124,44,A143,A152,1,A173,1,A191,A202,1,twenties
A11,45,A32,radio#2,1620,A61,A75,4,A92,A101,2,A123,63,A143,A151,1,A173,1,A192,A201,1,twenties
A11,36,A34,television#3,1568,A61,A73,2,A93,A101,4,A121,22,A143,A152,2,A173,1,A191,A201,2,twenties
A14,9,A32,television#3,1478,A64,A74,1,A92,A101,3,A123,40,A143,A152,2,A173,1,A192,A201,2,twenties
A14,15,A34,used-car#1,1047,A64,A72,4,A93,A101,3,A123,28,A141,A151,2,A173,1,A191,A201,1,thirties
A14,9,A32,car#1,9271,A64,A73,4,A93,A101,2,A122,31,A143,A152,2,A173,1,A192,A201,2,forties
A14,18,A32,car#1,8386,A61,A75,4,A93,A101,1,A123,24,A143,A152,2,A174,1,A191,A201,1,twenties
A14,36,A33,television#3,276,A65,A75,3,A93,A101,4,A124,21,A143,A152,1,A173,1,A192,A201,2,thirties
A14,36,A32,car#1,2748,A61,A73,2,A92,A101,4,A123,44,A143,A152,1,A173,1,A191,A201,2,seventies
A12,9,A32,business#2,717,A65,A73,3,A92,A101,3,A123,27,A143,A151,1,A174,1,A191,A201,1,thirties
A11,24,A32,education#1,2022,A61,A73,3,A93,A101,4,A123,40,A143,A152,1,A174,1,A191,A201,1,forties
A11,11,A33,equipment#1,1591,A61,A72,3,A93,A101,3,A121,46,A143,A152,1,A173,2,A192,A201,1,twenties
A11,12,A33,radio#2,5045,A61,A75,2,A92,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,1,thirties
A12,24,A32,car#1,1577,A61,A75,1,A92,A101,2,A121,27,A143,A152,1,A173,1,A191,A201,1,forties
A12,10,A32,purpose#2,1980,A61,A74,1,A92,A101,3,A121,52,A143,A152,2,A173,1,A191,A201,1,forties
A14,12,A33,television#3,2463,A62,A74,4,A93,A101,1,A123,36,A143,A152,1,A173,1,A192,A201,1,forties
A11,18,A32,purpose#2,2978,A61,A73,4,A92,A102,2,A123,39,A143,A152,2,A173,2,A191,A201,1,thirties
A13,18,A32,car#1,6260,A61,A75,3,A93,A101,2,A122,23,A143,A152,1,A173,1,A191,A202,1,forties
A12,24,A34,television#3,3398,A61,A73,4,A94,A101,3,A122,29,A143,A151,2,A173,1,A191,A201,1,twenties
A12,24,A32,used-car#1,960,A61,A75,4,A93,A101,2,A124,29,A143,A152,1,A173,1,A192,A202,1,thirties
A12,48,A32,car#1,6148,A61,A72,4,A93,A101,1,A121,34,A141,A152,2,A173,1,A192,A201,2,thirties
A14,12,A32,equipment#1,2748,A63,A75,2,A92,A101,2,A121,39,A143,A152,1,A173,1,A191,A201,1,twenties
A11,39,A34,television#3,2848,A65,A75,4,A92,A101,4,A121,22,A141,A153,1,A173,1,A191,A201,1,fifties
A11,8,A32,car#1,2901,A61,A73,3,A93,A101,4,A124,34,A142,A151,1,A173,1,A192,A201,1,twenties
A11,9,A31,radio#2,760,A61,A75,3,A94,A101,1,A121,48,A143,A153,1,A173,1,A191,A201,2,twenties
A14,24,A32,business#2,590,A61,A73,1,A93,A101,2,A122,45,A143,A152,1,A173,1,A191,A201,1,twenties
A14,30,A32,furniture#1,2333,A61,A75,4,A94,A102,4,A123,23,A143,A153,1,A173,1,A191,A202,1,fifties
A14,48,A32,television#3,3578,A61,A72,4,A93,A101,2,A124,64,A141,A152,1,A173,1,A192,A201,1,twenties
A14,36,A32,retraining#1,1169,A63,A75,4,A93,A101,2,A123,30,A143,A151,1,A172,1,A191,A201,1,sixties
A11,24,A34,car#1,6224,A64,A72,2,A92,A101,3,A122,23,A143,A152,2,A173,1,A192,A201,1,twenties
A14,36,A33,radio#2,4280,A61,A72,4,A92,A101,4,A123,22,A143,A152,2,A173,1,A192,A201,1,thirties
A12,18,A32,repair#1,3074,A63,A75,2,A92,A101,3,A121,27,A141,A151,1,A173,1,A192,A201,2,forties
A12,24,A34,radio#2,929,A61,A73,2,A93,A101,4,A123,35,A143,A152,1,A173,1,A191,A201,1,thirties
A12,12,A32,radio#2,618,A61,A72,4,A94,A101,4,A122,36,A143,A152,1,A173,2,A191,A202,1,fifties
A11,24,A30,business#2,6761,A61,A71,1,A92,A101,3,A123,33,A143,A152,2,A173,1,A192,A201,1,thirties
A11,24,A32,television#3,1987,A61,A74,1,A94,A101,4,A122,68,A143,A152,1,A174,1,A192,A201,1,thirties
A11,12,A30,furniture#1,9277,A61,A73,1,A93,A101,1,A122,31,A143,A152,1,A172,1,A192,A201,1,thirties
A13,12,A31,car#1,2303,A61,A74,1,A92,A101,4,A123,32,A141,A152,1,A174,1,A192,A201,2,forties
A11,15,A33,car#1,3780,A61,A74,2,A93,A101,3,A124,34,A143,A152,1,A173,1,A192,A201,1,twenties
A12,12,A32,car#1,3872,A65,A75,3,A92,A103,2,A123,44,A142,A151,1,A173,1,A191,A202,1,fifties
A12,24,A34,furniture#1,1495,A62,A73,3,A93,A101,2,A122,49,A143,A152,2,A173,2,A192,A201,2,thirties
A14,18,A32,retraining#1,1108,A64,A75,2,A91,A101,4,A123,47,A143,A152,1,A171,1,A191,A201,2,twenties
A12,12,A32,education#1,8588,A65,A73,4,A92,A101,2,A121,33,A143,A152,1,A173,1,A192,A201,1,twenties
A11,40,A31,car#1,996,A63,A73,3,A93,A101,4,A122,66,A143,A151,1,A173,1,A191,A201,2,twenties
A14,24,A33,radio#2,6842,A61,A75,4,A94,A102,4,A124,24,A143,A152,2,A173,1,A192,A201,2,thirties
A14,24,A32,used-car#1,2892,A61,A73,4,A92,A101,2,A122,30,A143,A152,2,A173,1,A191,A201,2,forties
A12,24,A32,used-car#1,1249,A63,A74,4,A92,A101,2,A123,36,A143,A153,2,A173,1,A191,A201,2,twenties
A12,12,A32,equipment#1,428,A61,A71,4,A92,A101,4,A122,34,A143,A152,1,A173,1,A191,A202,2,seventies
A12,18,A32,equipment#1,7511,A65,A72,3,A92,A101,4,A121,35,A143,A153,1,A172,2,A191,A201,2,forties
A11,27,A33,car#1,1437,A63,A75,2,A93,A103,4,A124,37,A143,A152,2,A173,1,A192,A201,1,thirties
A13,42,A34,used-car#1,1381,A62,A73,4,A92,A101,4,A124,23,A143,A152,1,A173,1,A191,A202,1,forties
A14,36,A34,car#1,5771,A61,A74,2,A93,A101,4,A122,39,A141,A152,2,A173,1,A192,A201,1,thirties
A14,24,A34,radio#2,3609,A64,A72,4,A94,A101,2,A124,39,A143,A152,1,A173,1,A191,A201,1,thirties
A14,15,A34,television#3,1414,A63,A75,4,A93,A101,1,A121,33,A143,A151,1,A174,1,A192,A201,1,thirties
A14,12,A33,television#3,9034,A61,A73,3,A92,A101,2,A122,30,A141,A152,1,A173,1,A192,A201,1,twenties
A14,18,A32,car#1,790,A61,A73,4,A93,A101,4,A121,35,A142,A152,1,A173,2,A191,A201,1,thirties
A14,48,A32,car#1,3632,A61,A75,4,A92,A101,4,A121,30,A143,A152,1,A173,1,A191,A201,1,thirties
A14,6,A34,radio#2,12579,A61,A74,2,A93,A101,2,A121,31,A143,A152,1,A174,1,A191,A201,1,thirties
A12,36,A32,home_appliance#1,3959,A61,A72,4,A93,A101,2,A121,70,A143,A152,1,A173,1,A191,A201,1,thirties
A11,24,A32,radio#2,3190,A65,A72,2,A93,A101,2,A122,48,A143,A152,1,A173,1,A191,A201,2,forties
A14,24,A31,television#3,3676,A61,A75,3,A92,A101,2,A123,57,A143,A152,2,A173,1,A192,A202,1,forties
A13,24,A32,car#1,1538,A61,A75,3,A93,A101,2,A124,34,A143,A151,1,A174,1,A192,A201,1,twenties
A12,18,A32,radio#2,368,A65,A73,4,A93,A102,4,A123,38,A143,A151,4,A173,1,A191,A201,2,forties
A12,15,A34,radio#2,385,A64,A74,2,A93,A101,2,A121,49,A143,A152,2,A174,1,A192,A201,1,thirties
A11,18,A32,car#1,1050,A62,A73,4,A92,A101,4,A121,28,A143,A152,3,A173,1,A192,A201,1,twenties
A14,15,A32,furniture#1,1224,A62,A73,2,A93,A101,3,A124,37,A143,A151,1,A173,1,A191,A201,1,thirties
A11,36,A34,car#1,1203,A61,A75,4,A92,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,1,thirties
A12,12,A32,used-car#1,609,A63,A75,3,A93,A103,2,A122,22,A143,A152,1,A174,2,A192,A201,1,thirties
A14,18,A34,television#3,14318,A63,A73,4,A92,A101,2,A124,42,A143,A152,2,A173,1,A192,A201,1,sixties
A14,12,A32,used-car#1,1413,A61,A73,4,A93,A101,2,A123,34,A141,A152,1,A172,1,A192,A201,2,twenties
A14,24,A32,car#1,2427,A65,A72,4,A93,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,1,twenties
A14,12,A32,furniture#1,936,A61,A72,4,A93,A101,1,A124,60,A143,A153,1,A173,1,A191,A201,2,thirties
A11,12,A32,radio#2,1199,A61,A72,3,A93,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,1,forties
A12,24,A30,business#2,1403,A62,A75,4,A93,A101,4,A121,32,A143,A151,1,A173,1,A191,A201,1,thirties
A11,12,A34,radio#2,2353,A61,A73,4,A93,A103,4,A122,57,A143,A151,2,A174,1,A192,A201,1,twenties
A11,18,A34,business#2,1193,A62,A72,4,A92,A101,4,A122,32,A143,A152,1,A172,1,A191,A201,1,twenties
A11,12,A32,radio#2,1308,A65,A75,2,A92,A101,4,A123,27,A143,A152,1,A173,1,A192,A201,1,fifties
